FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
2489,1,0,0,0,45.754119,5.168128,0.381952,6.596608,0.675392,0.444759,13.327221,1.658982,0.050074,0.068113,0.029547,-16.745956,-3.434286,-1.775925,-1.723674,-1.698792,-0.954521
2490,1,0,0,0,45.770775,5.174272,0.838656,7.046144,0.677888,0.390019,11.496866,2.362199,0.060649,0.008709,0.053807,-16.758709,-3.488093,-0.386599,-0.348965,-0.324705,1.017658
2491,1,0,0,0,45.787425,5.164032,0.920576,7.133184,0.674464,0.297024,13.327843,4.354907,0.118499,0.383799,0.024571,-14.961944,-3.482806,-2.339495,-2.299684,-2.266405,-1.697238
2492,1,0,0,0,45.804095,5.175296,0.840704,7.093248,0.672768,0.356429,12.016892,1.668624,0.054429,0.008709,0.033901,-16.763372,-3.441128,-0.865880,-0.846286,-0.820782,0.576010
2493,1,0,0,0,45.820740,5.169152,0.925696,7.140352,0.681984,0.342122,13.330954,3.881222,0.063448,0.391575,0.028303,-15.485703,-3.442996,-2.208867,-2.190206,-2.165324,-1.519646
2494,1,0,0,0,45.837400,5.161984,0.843776,7.045120,0.677888,0.316619,13.438877,1.825689,0.068424,0.384110,0.040744,-16.791054,-3.492447,-2.484120,-2.429691,-2.409164,-1.834709
2495,1,0,0,0,45.854059,5.168128,0.734208,7.076864,0.679936,0.463420,13.289588,1.553547,0.077444,0.009331,0.027059,-16.768038,-3.316098,-1.717764,-1.699725,-1.672355,-0.806786
2496,1,0,0,0,45.870724,5.138432,0.385024,6.589440,0.678912,0.258458,13.410885,2.275425,0.059094,0.388153,0.021771,-16.765240,-3.498978,-2.613503,-2.597641,-2.577114,-1.931125
2497,1,0,0,0,45.887396,5.142528,0.928768,7.119872,0.680608,0.291115,13.356768,1.514980,0.063448,0.380067,0.027059,-16.882183,-3.498978,-2.407608,-2.389258,-2.362199,-1.723675
2498,1,0,0,0,45.904050,5.127168,0.831488,6.978560,0.676864,0.336835,13.303895,1.725230,0.057228,0.289249,0.034212,-16.815315,-3.487472,-2.213221,-2.196426,-2.173100,-1.402702
2499,1,0,0,0,45.920722,5.180416,0.880640,7.147520,0.685056,0.311331,13.235781,1.938901,0.131873,0.403704,0.021149,-16.758707,-3.475652,-2.343849,-2.309637,-2.277913,-1.514047
2500,1,0,0,0,45.937349,5.159936,0.768000,6.957056,0.678912,0.418633,13.237336,1.801119,0.122853,0.399039,0.021771,-16.671621,-3.462900,-2.402631,-2.356289,-2.334518,-1.773126
2501,1,0,0,0,45.954018,5.179392,0.809984,7.032832,0.680768,0.316308,13.320067,1.615751,0.127207,0.372291,0.026748,-16.715788,-3.503644,-2.270760,-2.249610,-2.227217,-1.517157
2502,1,0,0,0,45.970703,5.164032,0.379904,6.580224,0.676864,0.305111,13.257863,1.912464,0.141514,0.396240,0.028614,-16.822157,-3.515152,-2.199225,-2.171855,-2.147906,-1.435981
2503,1,0,0,0,45.987324,5.183488,0.918528,7.155712,0.679680,0.341811,13.203124,1.911531,0.126274,0.328748,0.024882,-16.628389,-3.405983,-2.277291,-2.255519,-2.235303,-1.484811
2504,1,0,0,0,46.003984,5.185536,0.821248,7.068672,0.677888,0.421433,13.153049,1.784324,0.075889,0.362028,0.027370,-16.628078,-3.487782,-2.234992,-2.191138,-2.166256,-1.245325
2505,1,0,0,0,46.020652,5.181440,0.904192,7.100416,0.681600,0.426409,13.027708,2.118981,0.059405,0.009020,0.043543,-16.049892,-3.499911,-1.729272,-1.655871,-1.633167,-0.554548
2506,1,0,0,0,46.037323,5.146624,0.890880,7.076864,0.681504,0.362339,13.251020,2.805403,0.059094,0.124719,0.058472,-16.482212,-3.508932,-1.838442,-1.783391,-1.760064,-0.911912
2507,1,0,0,0,46.053960,5.175296,0.732160,7.101440,0.679872,0.291426,12.510481,2.502470,0.050074,0.010886,0.038255,-16.647362,-3.471919,-2.195803,-2.176831,-2.155681,0.146180
2508,1,0,0,0,46.070625,5.181440,0.900096,7.143424,0.678912,0.350209,13.417105,3.659154,0.051007,0.371669,0.027992,-15.851151,-3.492447,-2.413829,-2.394545,-2.369664,-1.591180
2509,1,0,0,0,46.087276,5.166080,0.380928,6.581248,0.681888,0.270588,13.363921,1.803607,0.064070,0.378823,0.025193,-16.881561,-3.482805,-2.556898,-2.538548,-2.513977,-1.841862
2510,1,0,0,0,46.103966,5.149696,0.886784,7.077888,0.680960,0.376335,10.217951,1.574696,0.134361,0.009331,0.028303,-16.878139,-3.516707,-0.290493,-0.260635,-0.235131,2.247122
2511,1,0,0,0,46.120589,5.208064,0.387072,6.629376,0.681728,0.320351,13.466558,5.629468,0.072468,0.380067,0.051629,-13.594075,-3.456057,-2.242767,-2.225972,-2.202645,-1.428205
2512,1,0,0,0,46.137253,5.175296,0.947200,7.212032,0.681984,0.380689,13.312291,1.851815,0.066558,0.349898,0.034834,-16.772081,-3.323563,-2.210732,-2.193626,-2.173721,-1.401147
2513,1,0,0,0,46.153917,5.193728,0.736256,6.979584,0.675744,0.352386,13.323488,1.796453,0.062204,0.381000,0.043854,-16.784834,-3.484361,-2.268272,-2.236548,-2.211977,-1.562878
2514,1,0,0,0,46.170569,5.163008,0.384000,6.796288,0.678912,0.294847,13.334373,1.803607,0.084287,0.338079,0.035145,-16.786699,-3.482495,-2.333586,-2.299373,-2.275114,-1.681376
2515,1,0,0,0,46.187235,5.195776,0.787456,7.008256,0.678912,0.347410,13.258485,1.743580,0.123786,0.410547,0.027059,-16.783278,-3.497423,-2.368730,-2.319589,-2.296263,-1.584648
2516,1,0,0,0,46.203899,5.164032,0.389120,6.578176,0.677504,0.370114,13.233603,1.784013,0.157065,0.328437,0.022704,-16.718588,-3.461968,-2.361267,-2.329232,-2.309948,-1.628503
2517,1,0,0,0,46.220569,5.176320,0.782336,7.007232,0.681984,0.319107,13.338107,1.732694,0.049141,0.407126,0.021149,-16.684996,-3.497734,-2.400454,-2.384592,-2.364687,-1.579672
2518,1,0,0,0,46.237198,5.166080,1.009664,7.201792,0.678400,0.326571,13.267816,1.822890,0.060649,0.344611,0.034523,-16.740980,-3.464145,-2.276981,-2.223796,-2.200159,-1.546705
2519,1,0,0,0,46.253874,5.172224,0.778240,6.988800,0.680960,0.335902,13.231737,1.852437,0.074956,0.020838,0.045098,-16.705523,-3.504577,-1.559456,-1.494764,-1.471126,-0.675225
2520,1,0,0,0,46.270529,5.187584,0.732160,7.087104,0.676864,0.387220,13.325355,2.711475,0.102948,0.275564,0.037322,-16.671934,-3.478141,-2.317413,-2.267649,-2.237792,-1.127449
2521,1,0,0,0,46.287186,5.165056,0.860160,7.061504,0.678528,0.253482,13.270926,2.193004,0.065314,0.310087,0.021460,-16.790743,-3.494313,-2.289421,-2.274492,-2.254586,-1.559767
2522,1,0,0,0,46.303831,5.171200,0.389120,6.581248,0.676704,0.277430,13.380716,1.820713,0.051629,0.405571,0.023949,-16.627769,-3.476275,-2.505891,-2.488163,-2.462348,-1.795210
2523,1,0,0,0,46.320495,5.178368,0.756736,6.963200,0.681952,0.268722,13.422082,1.569720,0.058783,0.182569,0.028925,-16.853258,-3.493380,-1.779347,-1.571896,-1.544526,-0.907557
2524,1,0,0,0,46.337160,5.175296,0.387072,6.588416,0.678400,0.359539,13.194415,2.024431,0.097349,0.009331,0.024882,-16.901466,-3.495246,-2.480076,-2.464213,-2.442131,-0.645056
2525,1,0,0,0,46.353828,5.183488,0.846848,7.056384,0.680960,0.273698,13.387870,2.645539,0.047586,0.374468,0.031724,-16.672867,-3.503644,-2.414451,-2.381172,-2.360644,-1.827556
2526,1,0,0,0,46.370466,5.160960,0.388096,6.607872,0.677888,0.251926,13.423016,1.620105,0.054740,0.334658,0.021149,-16.799763,-3.461345,-2.481942,-2.462348,-2.438088,-1.887272
2527,1,0,0,0,46.387125,5.145600,0.846848,7.016448,0.681568,0.320662,13.235470,1.519023,0.078999,0.362339,0.026748,-16.907064,-3.490270,-2.366554,-2.349137,-2.325499,-1.611396
2528,1,0,0,0,46.403782,5.166080,0.398336,6.623232,0.678592,0.308221,13.347748,1.788989,0.065625,0.389397,0.026748,-16.708012,-3.484050,-2.322700,-2.274181,-2.249300,-1.541417
2529,1,0,0,0,46.420441,5.133312,0.380928,6.531072,0.680736,0.357362,13.432345,1.820402,0.051940,0.364205,0.025815,-16.825579,-3.489338,-2.361578,-2.343850,-2.320212,-1.560390
2530,1,0,0,0,46.437115,5.191680,0.385024,6.676480,0.679456,0.413968,13.292075,1.815737,0.085842,0.384110,0.024571,-16.797276,-3.362130,-2.080726,-2.049313,-2.029408,-1.360092
2531,1,0,0,0,46.453771,5.168128,0.860160,7.098368,0.678912,0.303867,13.350859,1.889759,0.049763,0.381000,0.022393,-16.719519,-3.475029,-2.331408,-2.296262,-2.277601,-1.658671
2532,1,0,0,0,46.470415,5.178368,0.851968,7.052288,0.679936,0.271210,13.281501,1.688529,0.057850,0.391264,0.020527,-16.810026,-3.480317,-2.301861,-2.286310,-2.265472,-1.503783
2533,1,0,0,0,46.487075,5.216256,0.766976,7.056384,0.680672,0.266544,13.310426,1.874208,0.142758,0.334347,0.021460,-16.722008,-3.493069,-2.361266,-2.342605,-2.307460,-1.547948
2534,1,0,0,0,46.503747,5.182464,0.382976,6.770688,0.676640,0.385976,12.481245,1.844350,0.080243,0.009331,0.058161,-16.787943,-3.446415,-1.904377,-1.871409,-1.849637,0.060961
2535,1,0,0,0,46.520389,5.166080,0.382976,6.614016,0.676864,0.450357,13.364543,3.365551,0.051318,0.303245,0.026437,-15.932950,-3.470365,-2.005460,-1.976846,-1.953208,-1.189964
2536,1,0,0,0,46.537052,5.158912,0.386048,6.577152,0.678912,0.400283,11.654553,2.192071,0.064692,0.010886,0.031724,-16.808783,-3.481873,-0.043543,-0.024260,0.005287,0.819227
2537,1,0,0,0,46.553709,5.182464,0.384000,6.616064,0.680704,0.404637,6.537958,4.188822,0.052251,0.009953,0.288005,-15.114655,-3.483428,5.330888,5.352348,5.383451,6.020109
2538,1,0,0,0,46.570396,5.645312,0.380928,11.906048,0.678912,0.387220,11.775540,2.189272,0.060338,0.009642,0.041055,-10.015787,-3.467566,-1.842173,-1.816359,-1.791477,0.812074
2539,1,0,0,0,46.587029,5.166080,0.397312,6.639616,0.677600,0.439472,12.649818,4.159897,0.065625,0.008709,0.030791,-15.203918,-3.458235,-1.949787,-1.929570,-1.901889,-0.207140
2540,1,0,0,0,46.603682,5.199872,0.388096,6.726656,0.676832,0.270899,13.353036,2.565607,0.062826,0.380067,0.026437,-16.084728,-3.483739,-2.458616,-2.441199,-2.416006,-1.839375
2541,1,0,0,0,46.620340,5.173248,0.386048,6.664192,0.680800,0.290493,13.312914,1.572830,0.113211,0.402149,0.033279,-16.831177,-3.485605,-2.295019,-2.277602,-2.251165,-1.544838
2542,1,0,0,0,46.636998,5.217280,0.384000,6.637568,0.679552,0.283651,13.258485,1.845284,0.083664,0.415834,0.034212,-16.776125,-3.490893,-2.384593,-2.350692,-2.326744,-1.542662
2543,1,0,0,0,46.653657,5.131264,0.382976,6.575104,0.678560,0.326571,13.305760,1.838130,0.071846,0.403082,0.026126,-16.724184,-3.485605,-2.274492,-2.237792,-2.212599,-1.512492
2544,1,0,0,0,46.670316,5.176320,0.399360,6.656000,0.680960,0.332170,13.346193,1.830977,0.081487,0.327504,0.040433,-16.739737,-3.469121,-2.231571,-2.216331,-2.193004,-1.514047
2545,1,0,0,0,46.686975,5.190656,0.381952,6.787072,0.679680,0.310709,13.317579,1.859280,0.070291,0.382866,0.026748,-16.819357,-3.490893,-2.379306,-2.363133,-2.339807,-1.584338
2546,1,0,0,0,46.703631,5.172224,0.396288,6.603776,0.675424,0.329370,13.454428,1.802674,0.050696,0.401216,0.024571,-16.781101,-3.486228,-2.355980,-2.337940,-2.312748,-1.526799
2547,1,0,0,0,46.720291,5.179392,0.384000,6.633472,0.680672,0.348032,13.305449,1.842484,0.106369,0.351764,0.026126,-16.782656,-3.359952,-2.210732,-2.194248,-2.171544,-1.381863
2548,1,0,0,0,46.736954,5.181440,0.396288,6.607872,0.681920,0.381000,13.299850,1.852126,0.063137,0.335591,0.034834,-16.708944,-3.492136,-2.177765,-2.149151,-2.124891,-1.446245
2549,1,0,0,0,46.753626,5.199872,0.384000,6.639616,0.680960,0.356118,13.350547,1.893181,0.066869,0.378512,0.027681,-16.779547,-3.506754,-2.415073,-2.397345,-2.374640,-1.731450
2550,1,0,0,0,46.770275,5.174272,0.385024,6.615040,0.681504,0.380689,13.049790,1.704702,0.101082,0.008398,0.039189,-16.811583,-3.463834,-1.655250,-1.637833,-1.614507,-0.545841
2551,1,0,0,0,46.786926,5.202944,0.401408,6.646784,0.680960,0.263745,13.365477,2.739778,0.051940,0.379445,0.030480,-16.481277,-3.487471,-2.101253,-2.084147,-2.062376,-1.429760
2552,1,0,0,0,46.803582,5.139456,0.408576,6.586368,0.688000,0.451602,13.369208,1.994884,0.048208,0.092995,0.024571,-16.856991,-3.457303,-1.698794,-1.627570,-1.602377,-0.963231
2553,1,0,0,0,46.820245,5.197824,0.402432,6.638592,0.678528,0.476483,12.859135,2.342605,0.051629,0.009642,0.030791,-16.859791,-3.485916,-1.772194,-1.754155,-1.728340,-0.412724
2554,1,0,0,0,46.836899,5.148672,0.411648,6.640640,0.684000,0.267788,13.346504,2.879426,0.073090,0.354252,0.023016,-16.303373,-3.484983,-2.538237,-2.520509,-2.497182,-1.887582
2555,1,0,0,0,46.853568,5.200896,0.398336,6.643712,0.677888,0.338701,13.311980,1.525866,0.082109,0.351142,0.023016,-16.817802,-3.500223,-2.434667,-2.393302,-2.370908,-1.717455
2556,1,0,0,0,46.870215,5.161984,0.405504,6.637568,0.680960,0.387531,13.333130,1.647786,0.053495,0.359228,0.049141,-16.784212,-3.450771,-2.275115,-2.244634,-2.222863,-1.164461
2557,1,0,0,0,46.886875,5.183488,0.401408,6.643712,0.679936,0.278674,13.329709,2.136087,0.079932,0.356740,0.026126,-16.800695,-3.489959,-2.441820,-2.424714,-2.400766,-1.731139
2558,1,0,0,0,46.903534,5.186560,0.399360,6.659072,0.686080,0.465286,13.216497,1.693195,0.080865,0.389708,0.035456,-16.809404,-3.473475,-2.255830,-2.228772,-2.206378,-1.271451
2559,1,0,0,0,46.920190,5.198848,0.397312,6.697984,0.680672,0.333725,13.357700,2.066419,0.054429,0.359540,0.021771,-16.636477,-3.445171,-2.287865,-2.247121,-2.220062,-1.619171
2560,1,0,0,0,46.936851,5.213184,0.398336,6.643712,0.679936,0.302001,13.220541,1.699415,0.086153,0.358917,0.023949,-16.790432,-3.496490,-2.306838,-2.289109,-2.265472,-1.711856
2561,1,0,0,0,46.953525,5.201920,0.395264,6.681600,0.680768,0.305111,13.279634,1.711545,0.133739,0.362961,0.021149,-16.646740,-3.500845,-2.434978,-2.419427,-2.401388,-1.702214
2562,1,0,0,0,46.970166,5.177344,0.397312,6.610944,0.679936,0.325016,13.336552,1.663026,0.063137,0.361717,0.029858,-16.721386,-3.474097,-2.305283,-2.273870,-2.252721,-1.612952
2563,1,0,0,0,46.986862,5.169152,0.380928,6.586368,0.680960,0.304800,13.321000,1.762241,0.113833,0.391264,0.035145,-16.822157,-3.525105,-2.337007,-2.287866,-2.265472,-1.465217
2564,1,0,0,0,47.003510,5.196800,0.391168,6.636544,0.675840,0.302623,13.335618,1.961605,0.064381,0.233576,0.032657,-16.671000,-3.387011,-2.280090,-2.257074,-2.218508,-0.995576
2565,1,0,0,0,47.020160,5.177344,0.403456,6.645760,0.675840,0.292048,10.682614,2.136087,0.053495,0.011508,0.049452,-16.758087,-3.477208,-1.878563,-1.846528,-1.824135,1.974357
2566,1,0,0,0,47.036820,5.168128,0.404480,6.663168,0.679936,0.338701,13.283367,5.483288,0.068424,0.321906,0.021149,-13.979119,-3.485605,-2.343227,-2.300617,-2.280712,-1.647164
2567,1,0,0,0,47.053459,5.185536,0.401408,6.791168,0.787456,0.317863,12.032132,1.769083,0.062515,0.008398,0.028925,-16.725119,-3.472231,-1.435359,-1.415143,-1.388395,0.550817
2568,1,0,0,0,47.070127,5.177344,0.381952,6.607872,0.679936,0.285517,13.344327,3.868782,0.068113,0.421744,0.044165,-15.504051,-3.497423,-2.295952,-2.278223,-2.255208,-1.564121
2569,1,0,0,0,47.086775,5.183488,0.392192,6.658048,0.682592,0.330615,12.493376,1.826311,0.049141,0.008709,0.055984,-16.770838,-3.479073,-1.625081,-1.588692,-1.564432,0.111034
2570,1,0,0,0,47.103443,5.222400,0.392192,6.666240,0.679520,0.288627,13.352414,3.446727,0.107924,0.363894,0.021460,-15.948812,-3.498046,-2.487541,-2.440577,-2.418494,-1.823823
2571,1,0,0,0,47.120092,5.183488,0.385024,6.627328,0.679936,0.334969,13.354590,1.577495,0.060960,0.329682,0.024571,-16.810648,-3.482806,-2.282889,-2.266094,-2.245878,-1.396792
2572,1,0,0,0,47.136749,5.187584,0.381952,6.607872,0.676704,0.323150,13.229249,1.925527,0.188478,0.386598,0.036389,-16.820290,-3.485293,-2.369663,-2.346648,-2.324877,-1.551680
2573,1,0,0,0,47.153406,5.128192,0.380928,6.573056,0.677856,0.284584,13.370453,1.790544,0.053184,0.393752,0.024882,-16.676600,-3.488715,-2.466392,-2.449597,-2.427203,-1.663026
2574,1,0,0,0,47.170082,5.196800,0.382976,6.647808,0.679552,0.379445,13.237647,1.702214,0.132806,0.315064,0.029858,-16.871920,-3.507998,-2.317101,-2.299995,-2.275736,-1.565054
2575,1,0,0,0,47.186730,5.182464,0.379904,6.625280,0.680576,0.316930,13.305449,1.765351,0.066869,0.335902,0.026126,-16.691216,-3.481561,-2.294397,-2.267027,-2.243389,-1.504716
2576,1,0,0,0,47.203399,5.178368,0.379904,6.584320,0.676864,0.291426,13.469046,1.856480,0.189100,0.367315,0.021149,-16.789499,-3.495558,-2.356601,-2.342916,-2.323322,-1.574074
2577,1,0,0,0,47.220062,5.155840,0.385024,6.587392,0.670432,0.330615,13.283988,1.797386,0.131251,0.339634,0.020838,-16.720453,-3.255761,-1.989597,-1.964716,-1.945744,-1.294778
2578,1,0,0,0,47.236711,5.158912,0.378880,6.614017,0.677888,0.402460,13.000649,1.821957,0.271210,0.274009,0.022704,-16.741602,-3.466633,-2.412274,-2.394857,-2.373396,-1.523067
2579,1,0,0,0,47.253393,5.173248,0.385024,6.582272,0.675840,0.457511,12.957107,1.806717,0.103570,0.009331,0.026748,-16.476923,-3.514529,-2.349758,-2.332030,-2.310570,-0.563257
2580,1,0,0,0,47.270018,5.215232,0.397312,6.641664,0.678688,0.374468,12.460095,2.913949,0.061893,0.009953,0.044787,-16.248947,-3.455437,-1.482324,-1.449355,-1.426651,0.069979
2581,1,0,0,0,47.286690,5.217280,0.385024,6.706176,0.686080,0.321284,13.327221,3.264780,0.084598,0.362339,0.025815,-15.924240,-3.503644,-2.421604,-2.402321,-2.378061,-1.548570
2582,1,0,0,0,47.303336,5.139456,0.381952,6.598656,0.676800,0.338390,11.812863,1.857102,0.054118,0.009953,0.031102,-16.761818,-3.445173,-0.535577,-0.514739,-0.487058,0.834778
2583,1,0,0,0,47.319993,5.165056,0.385024,6.593535,0.674816,0.378201,13.354280,4.211215,0.065625,0.360784,0.026748,-15.278873,-3.487471,-2.415073,-2.398278,-2.373707,-1.753844
2584,1,0,0,0,47.336648,5.173248,0.386048,6.627328,0.674816,0.269966,13.381339,1.611707,0.052562,0.286450,0.021149,-16.818733,-3.484360,-2.657668,-2.642117,-2.622833,-0.996508
2585,1,0,0,0,47.353313,5.185536,0.428032,6.632448,0.673792,0.292359,13.320689,2.433423,0.090507,0.362339,0.209939,-16.844860,-3.499290,-2.406053,-2.390191,-2.369975,-1.902511
2586,1,0,0,0,47.369966,5.182464,0.382976,6.641664,0.676352,0.291737,13.368587,1.489165,0.059716,0.385665,0.022393,-16.798208,-3.483740,-2.317413,-2.300307,-2.280402,-1.705636
2587,1,0,0,0,47.386647,5.176320,0.381952,6.583296,0.674816,0.349276,13.230494,1.663959,0.140892,0.382555,0.021460,-16.844860,-3.510486,-2.464836,-2.449285,-2.430624,-1.753532
2588,1,0,0,0,47.403282,5.181440,0.380928,6.631424,0.675840,0.272765,13.348370,1.647164,0.062515,0.358295,0.021771,-16.654827,-3.468809,-2.431245,-2.399521,-2.380238,-1.746378
2589,1,0,0,0,47.419962,5.147648,0.388096,6.565887,0.672768,0.256903,13.370764,1.642498,0.083353,0.378201,0.022704,-16.841751,-3.508621,-2.519265,-2.499982,-2.473856,-1.798009
2590,1,0,0,0,47.436598,5.158912,0.380928,6.571008,0.678592,0.344299,13.318824,1.635656,0.050696,0.372291,0.020838,-16.829620,-3.465078,-2.256453,-2.240280,-2.219753,-1.470194
2591,1,0,0,0,47.453261,5.216256,0.391168,6.646784,0.677888,0.305733,13.317268,1.853681,0.081176,0.362028,0.020216,-16.762753,-3.494314,-2.383349,-2.353180,-2.332031,-1.644054
2592,1,0,0,0,47.469924,5.160960,0.376832,6.554624,0.676864,0.386287,13.196903,1.720875,0.198742,0.413346,0.024260,-16.775503,-3.494935,-2.286621,-2.242145,-2.217263,-1.550436
2593,1,0,0,0,47.486575,5.167104,0.376832,6.598656,0.673504,0.334658,13.394091,1.836886,0.061582,0.337457,0.021460,-16.665091,-3.473164,-2.420049,-2.405742,-2.388325,-1.581227
2594,1,0,0,0,47.503248,5.159936,0.379904,6.590464,0.676512,0.297957,13.254131,1.726785,0.139337,0.388775,0.020527,-16.849836,-3.505510,-2.422848,-2.388947,-2.353802,-1.602999
2595,1,0,0,0,47.519893,5.174272,0.382976,6.619136,0.676544,0.369803,11.095961,1.757265,0.060649,0.011819,0.080865,-16.702103,-3.468810,-0.603691,-0.353630,-0.329682,1.449043
2596,1,0,0,0,47.536548,5.179392,0.398336,6.615040,0.678592,0.384110,13.310426,4.799355,0.069669,0.388464,0.028303,-13.898254,-3.469432,-2.263917,-2.248366,-2.225351,-1.466150
2597,1,0,0,0,47.553213,5.188608,0.391168,6.637568,0.674752,0.338390,2.000483,1.879185,0.055984,0.010575,0.030791,-16.762751,-3.493691,9.350515,9.370420,9.398723,10.610458
2598,1,0,0,0,47.569869,5.137408,0.380928,15.850496,0.678464,0.373224,13.189128,13.480865,0.068113,0.010886,0.027370,-3.299304,-3.478452,-2.105297,-1.944500,-1.918063,-0.651588
2599,1,0,0,0,47.586529,5.041152,0.387072,6.599680,0.675776,0.394374,12.449210,2.028475,0.073090,0.010886,0.028925,-15.659873,-3.489337,-1.068666,-1.049383,-1.020147,0.057228
2600,1,0,0,0,47.603184,5.680128,0.397312,7.216128,0.674816,0.308221,13.297674,2.973665,0.068113,0.393441,0.029236,-15.895937,-3.479383,-2.366553,-2.347581,-2.322699,-1.697859
2601,1,0,0,0,47.619840,5.173248,0.401408,6.697984,0.677600,0.270899,13.370453,1.636589,0.054429,0.397795,0.034212,-16.758087,-3.486849,-2.378995,-2.360334,-2.336696,-1.747935
2602,1,0,0,0,47.636502,5.145600,0.385024,6.540288,0.675840,0.398728,13.467802,1.669868,0.073401,0.295158,0.032657,-16.855124,-3.488404,-2.046825,-2.027231,-2.000483,-1.154819
2603,1,0,0,0,47.653165,5.164032,0.385024,6.588416,0.679936,0.274631,13.344638,2.249610,0.061893,0.364516,0.026437,-16.847660,-3.410649,-2.388014,-2.370908,-2.347582,-1.813249
2604,1,0,0,0,47.669814,5.165056,0.378880,6.561792,0.679744,0.317241,13.355834,1.523378,0.059716,0.393130,0.024571,-16.848593,-3.479385,-2.239036,-2.221619,-2.199536,-1.374710
2605,1,0,0,0,47.686479,5.190656,0.384000,6.625280,0.674560,0.325016,13.212766,1.985865,0.113211,0.304489,0.053495,-16.812826,-3.496491,-2.372775,-2.355357,-2.332653,-1.530532
2606,1,0,0,0,47.703136,5.150720,0.380928,6.588416,0.675328,0.313197,13.372319,1.828177,0.082109,0.356429,0.021771,-16.663225,-3.489959,-2.264539,-2.249610,-2.231260,-1.475792
2607,1,0,0,0,47.719799,5.192704,0.381952,6.647808,0.674816,0.264989,13.335307,1.891315,0.082109,0.411480,0.020527,-16.787634,-3.494625,-2.411341,-2.384593,-2.362511,-1.675467
2608,1,0,0,0,47.736449,5.175296,0.379904,6.599680,0.675840,0.385665,13.277457,1.737982,0.074645,0.389708,0.021460,-16.780479,-3.485605,-2.321767,-2.305905,-2.285066,-1.532708
2609,1,0,0,0,47.753150,5.184512,0.381952,6.615040,0.675840,0.382555,13.386314,1.849016,0.053495,0.233887,0.026748,-16.774570,-3.528215,-2.284444,-2.257075,-2.230016,-1.077685
2610,1,0,0,0,47.769766,5.194752,0.393216,6.676480,0.678912,0.346166,13.397822,2.125513,0.065625,0.247883,0.020527,-16.808783,-3.451704,-2.214154,-2.174032,-2.152883,-1.059958
2611,1,0,0,0,47.786425,5.204992,0.379904,6.639616,0.679936,0.289871,13.288965,2.364687,0.079310,0.348032,0.020527,-16.708323,-3.490893,-2.401078,-2.368731,-2.345716,-1.698794
2612,1,0,0,0,47.803081,5.157888,0.385024,6.588416,0.675424,0.248194,13.386003,1.666136,0.051629,0.400283,0.021460,-16.751865,-3.488405,-2.582402,-2.564985,-2.543525,-2.029097
2613,1,0,0,0,47.819776,5.174272,0.478208,6.679552,0.678912,0.428586,13.345261,1.400836,0.057850,0.340878,0.027992,-16.907064,-3.525727,-2.181497,-2.162524,-2.137954,-1.232263
2614,1,0,0,0,47.836401,5.155840,0.388096,6.592512,0.677760,0.311953,12.852292,2.191449,0.052562,0.010264,0.037944,-16.787010,-3.452325,-1.302242,-1.232262,-1.206447,-0.275564
2615,1,0,0,0,47.853079,5.212160,0.394240,6.663168,0.674560,0.374468,13.227384,2.932611,0.154266,0.350520,0.022082,-16.281603,-3.512042,-2.396412,-2.353802,-2.331098,-1.407678
2616,1,0,0,0,47.869738,5.221376,0.391168,6.685696,0.678656,0.349587,13.327532,1.979955,0.109790,0.346477,0.044787,-16.678154,-3.489026,-2.471056,-2.457061,-2.436844,-1.742336
2617,1,0,0,0,47.886384,5.150720,0.370688,6.562816,0.676800,0.341189,13.247600,1.721808,0.060960,0.399039,0.031102,-16.758709,-3.479696,-2.246190,-2.228772,-2.206379,-1.383108
2618,1,0,0,0,47.903031,5.140480,0.387072,6.597632,0.674336,0.330926,13.358323,1.856480,0.051318,0.364205,0.027992,-16.700235,-3.479074,-2.296574,-2.277913,-2.248988,-1.613574
2619,1,0,0,0,47.919697,5.195776,0.376832,6.590464,0.678560,0.374779,13.276525,1.736426,0.078999,0.394996,0.038567,-16.849836,-3.490581,-2.207000,-2.189272,-2.163458,-1.339565
2620,1,0,0,0,47.936366,5.176320,0.379904,6.593536,0.674816,0.343366,13.257863,2.047136,0.135605,0.353319,0.020216,-16.754044,-3.504266,-2.310881,-2.279157,-2.258630,-1.565055
2621,1,0,0,0,47.953007,5.197824,0.379904,6.644736,0.674816,0.436984,13.281501,1.834398,0.085220,0.301379,0.037944,-16.691217,-3.468810,-2.151950,-2.130801,-2.104986,-1.175346
2622,1,0,0,0,47.969683,5.153792,0.380928,6.598656,0.675392,0.319107,13.243556,2.145729,0.135605,0.371047,0.026437,-16.751244,-3.475341,-2.296574,-2.279468,-2.256141,-1.547948
2623,1,0,0,0,47.986323,5.168128,0.378880,6.592512,0.675840,0.299513,13.341527,1.823512,0.075578,0.368870,0.024260,-16.653584,-3.416870,-2.249611,-2.216642,-2.194249,-1.618550
